season,home_team,home_points,away_team,away_points
2017,Georgia Tech,28.0,Virginia Tech,22.0
2017,Louisville,38.0,Virginia,21.0
2017,Syracuse,43.0,Wake Forest,64.0
2017,UConn,16.0,Boston College,39.0
2017,Duke,43.0,Georgia Tech,20.0
2017,Louisville,56.0,Syracuse,10.0
2017,Miami,44.0,Virginia,28.0
2017,Wake Forest,30.0,NC State,24.0
2017,Virginia Tech,20.0,Pittsburgh,14.0
2017,Pittsburgh,24.0,Miami,14.0
2017,Virginia,0.0,Virginia Tech,10.0
2017,Syracuse,14.0,Boston College,42.0
2017,Wake Forest,23.0,Duke,31.0
2017,NC State,33.0,North Carolina,21.0
2017,UCF,61.0,Florida International,17.0
2017,Florida Atlantic,19.0,Navy,42.0
2017,Marshall,31.0,Miami (OH),26.0
2017,SMU,54.0,North Texas,32.0
2017,Massachusetts,7.0,Old Dominion,17.0
2017,UTEP,14.0,Rice,31.0
2017,Ball State,51.0,UAB,31.0
2017,Western Kentucky,22.0,Louisiana Tech,23.0
2017,Marshall,21.0,Kent State,0.0
2017,Houston,38.0,Rice,3.0
2017,UL Monroe,17.0,Southern Miss,28.0
2017,UAB,30.0,Coastal Carolina,23.0
2017,Charlotte,0.0,Georgia State,28.0
2017,Rice,7.0,Florida International,13.0
2017,Buffalo,34.0,Florida Atlantic,31.0
2017,Middle Tennessee,24.0,Bowling Green,13.0
2017,North Texas,46.0,UAB,43.0
2017,New Mexico State,41.0,UTEP,14.0
2017,Texas State,14.0,UTSA,44.0
2017,Western Kentucky,33.0,Ball State,21.0
2017,Florida International,30.0,Charlotte,29.0
2017,Florida Atlantic,38.0,Middle Tennessee,20.0
2017,Louisiana Tech,34.0,South Alabama,16.0
2017,Cincinnati,21.0,Marshall,38.0
2017,Southern Miss,28.0,North Texas,43.0
2017,Charlotte,3.0,Marshall,14.0
2017,Middle Tennessee,37.0,Florida International,17.0
2017,Old Dominion,28.0,Florida Atlantic,58.0
2017,UAB,23.0,Louisiana Tech,22.0
2017,UTEP,14.0,Western Kentucky,15.0
2017,Western Kentucky,45.0,Charlotte,14.0
2017,Florida International,23.0,Tulane,10.0
2017,Marshall,35.0,Old Dominion,3.0
2017,UAB,25.0,Middle Tennessee,23.0
2017,North Texas,29.0,UTSA,26.0
2017,Southern Miss,24.0,UTEP,0.0
2017,Charlotte,25.0,UAB,24.0
2017,Florida Atlantic,69.0,North Texas,31.0
2017,Louisiana Tech,27.0,Southern Miss,34.0
2017,Old Dominion,31.0,Western Kentucky,35.0
2017,UTSA,20.0,Rice,7.0
2017,Marshall,30.0,Florida International,41.0
2017,Western Kentucky,28.0,Florida Atlantic,42.0
2017,Rice,28.0,Louisiana Tech,42.0
2017,North Texas,45.0,Old Dominion,38.0
2017,Southern Miss,12.0,UAB,30.0
2017,UTEP,14.0,UTSA,31.0
2017,Old Dominion,6.0,Charlotte,0.0
2017,Florida International,14.0,UTSA,7.0
2017,Louisiana Tech,23.0,North Texas,24.0
2017,Middle Tennessee,30.0,UTEP,3.0
2017,UAB,52.0,Rice,21.0
2017,Charlotte,21.0,Middle Tennessee,35.0
2017,Florida International,30.0,Old Dominion,37.0
2017,Louisiana Tech,23.0,Florida Atlantic,48.0
2017,Marshall,30.0,Western Kentucky,23.0
2017,North Texas,45.0,UTEP,10.0
2017,Rice,34.0,Southern Miss,43.0
2017,UTSA,19.0,UAB,24.0
2017,Southern Miss,66.0,Charlotte,21.0
2017,Florida Atlantic,52.0,Florida International,24.0
2017,UTEP,21.0,Louisiana Tech,42.0
2017,UTSA,9.0,Marshall,7.0
2017,Western Kentucky,41.0,Middle Tennessee,38.0
2017,Old Dominion,24.0,Rice,21.0
2017,Charlotte,12.0,Florida Atlantic,31.0
2017,Florida International,41.0,Western Kentucky,17.0
2017,Louisiana Tech,20.0,UTSA,6.0
2017,Marshall,27.0,Southern Miss,28.0
2017,Middle Tennessee,41.0,Old Dominion,10.0
2017,Rice,14.0,North Texas,30.0
2017,UAB,28.0,UTEP,7.0
2017,Middle Tennessee,10.0,Marshall,38.0
2017,Florida Atlantic,30.0,Marshall,25.0
2017,UTSA,29.0,Southern Miss,31.0
2017,Massachusetts,35.0,Hawai'i,38.0
2017,Coastal Carolina,38.0,Massachusetts,28.0
2017,Massachusetts,50.0,Ohio,58.0
2017,Massachusetts,55.0,Georgia Southern,20.0
2017,Massachusetts,30.0,App State,27.0
2017,BYU,10.0,Massachusetts,16.0
2017,San José State,22.0,South Florida,42.0
2017,Memphis,37.0,UL Monroe,29.0
2017,Navy,23.0,Tulane,21.0
2017,Tulsa,66.0,Louisiana,42.0
2017,South Florida,47.0,Illinois,23.0
2017,Temple,29.0,Massachusetts,21.0
2017,Miami (OH),17.0,Cincinnati,21.0
2017,Toledo,54.0,Tulsa,51.0
2017,South Florida,43.0,Temple,7.0
2017,Navy,42.0,Cincinnati,32.0
2017,SMU,44.0,Arkansas State,21.0
2017,Tulsa,13.0,New Mexico,16.0
2017,SMU,49.0,UConn,28.0
2017,East Carolina,31.0,South Florida,61.0
2017,Temple,13.0,Houston,20.0
2017,Tulsa,21.0,Navy,31.0
2017,UConn,31.0,Memphis,70.0
2017,Navy,48.0,Air Force,45.0
2017,Cincinnati,23.0,UCF,51.0
2017,East Carolina,10.0,Temple,34.0
2017,Houston,35.0,SMU,22.0
2017,Tulane,62.0,Tulsa,28.0
2017,UCF,63.0,East Carolina,21.0
2017,Temple,24.0,UConn,28.0
2017,Tulsa,45.0,Houston,17.0
2017,Memphis,30.0,Navy,27.0
2017,Houston,38.0,Memphis,42.0
2017,Navy,21.0,UCF,31.0
2017,Cincinnati,28.0,SMU,31.0
2017,UConn,20.0,Tulsa,14.0
2017,East Carolina,33.0,BYU,17.0
2017,Tulane,28.0,South Florida,34.0
2017,Memphis,56.0,Tulane,26.0
2017,SMU,38.0,Tulsa,34.0
2017,South Florida,33.0,Cincinnati,3.0
2017,Houston,52.0,East Carolina,27.0
2017,Temple,34.0,Navy,26.0
2017,Tulsa,14.0,Memphis,41.0
2017,SMU,24.0,UCF,31.0
2017,Tulane,16.0,Cincinnati,17.0
2017,UConn,38.0,East Carolina,41.0
2017,South Florida,24.0,Houston,28.0
2017,Cincinnati,24.0,Temple,35.0
2017,Navy,43.0,SMU,40.0
2017,UCF,49.0,UConn,24.0
2017,East Carolina,24.0,Tulane,31.0
2017,Temple,19.0,UCF,45.0
2017,East Carolina,48.0,Cincinnati,20.0
2017,Tulane,20.0,Houston,17.0
2017,Memphis,66.0,SMU,45.0
2017,South Florida,27.0,Tulsa,20.0
2017,UCF,49.0,South Florida,42.0
2017,Houston,24.0,Navy,14.0
2017,Cincinnati,22.0,UConn,21.0
2017,Memphis,70.0,East Carolina,13.0
2017,Tulsa,22.0,Temple,43.0
2017,SMU,41.0,Tulane,38.0
2017,Troy,22.0,Akron,17.0
2017,Boise State,24.0,Troy,13.0
2017,Idaho,16.0,UNLV,44.0
2017,New Mexico,28.0,New Mexico State,30.0
2017,Texas State,13.0,App State,20.0
2017,New Mexico State,24.0,Troy,27.0
2017,Western Michigan,37.0,Idaho,28.0
2017,South Alabama,23.0,Idaho,29.0
2017,Louisiana,50.0,UL Monroe,56.0
2017,UL Monroe,51.0,Coastal Carolina,43.0
2017,Wyoming,45.0,Texas State,10.0
2017,Georgia Southern,25.0,Arkansas State,43.0
2017,Coastal Carolina,21.0,Georgia State,27.0
2017,Idaho,16.0,Louisiana,21.0
2017,Texas State,27.0,UL Monroe,45.0
2017,App State,45.0,New Mexico State,31.0
2017,Troy,8.0,South Alabama,19.0
2017,Louisiana,24.0,Texas State,7.0
2017,Idaho,20.0,App State,23.0
2017,Arkansas State,51.0,Coastal Carolina,17.0
2017,Georgia Southern,27.0,New Mexico State,35.0
2017,UL Monroe,37.0,Georgia State,47.0
2017,Arkansas State,47.0,Louisiana,3.0
2017,App State,37.0,Coastal Carolina,29.0
2017,South Alabama,33.0,UL Monroe,23.0
2017,Georgia State,10.0,Troy,34.0
2017,Georgia State,21.0,South Alabama,13.0
2017,New Mexico State,21.0,Arkansas State,37.0
2017,Coastal Carolina,7.0,Texas State,27.0
2017,Troy,38.0,Georgia Southern,16.0
2017,Idaho,31.0,UL Monroe,23.0
2017,Troy,24.0,Idaho,21.0
2017,UL Monroe,52.0,App State,45.0
2017,Georgia Southern,17.0,Georgia State,21.0
2017,South Alabama,14.0,Louisiana,19.0
2017,Texas State,35.0,New Mexico State,45.0
2017,App State,27.0,Georgia Southern,6.0
2017,South Alabama,24.0,Arkansas State,19.0
2017,Texas State,30.0,Georgia State,33.0
2017,Coastal Carolina,17.0,Troy,42.0
2017,Arkansas State,30.0,Texas State,12.0
2017,Idaho,7.0,Coastal Carolina,13.0
2017,Georgia Southern,52.0,South Alabama,0.0
2017,Louisiana,47.0,New Mexico State,34.0
2017,Georgia State,10.0,App State,31.0
2017,UL Monroe,50.0,Arkansas State,67.0
2017,Louisiana,24.0,Georgia Southern,34.0
2017,New Mexico State,17.0,Idaho,10.0
2017,Troy,62.0,Texas State,9.0
2017,App State,63.0,Louisiana,14.0
2017,Arkansas State,25.0,Troy,32.0
2017,Coastal Carolina,28.0,Georgia Southern,17.0
2017,Georgia State,10.0,Idaho,24.0
2017,New Mexico State,22.0,South Alabama,17.0
2017,Eastern Michigan,24.0,Charlotte,7.0
2017,Nevada,24.0,Toledo,37.0
2017,Central Michigan,14.0,Miami (OH),31.0
2017,Eastern Michigan,20.0,Ohio,27.0
2017,Bowling Green,23.0,Akron,34.0
2017,Western Michigan,55.0,Ball State,3.0
2017,Kent State,13.0,Buffalo,27.0
2017,San Diego State,34.0,Northern Illinois,28.0
2017,Akron,31.0,Ball State,3.0
2017,Miami (OH),29.0,Bowling Green,37.0
2017,Ohio,23.0,Central Michigan,26.0
2017,Toledo,20.0,Eastern Michigan,15.0
2017,Northern Illinois,24.0,Kent State,3.0
2017,Buffalo,68.0,Western Michigan,71.0
2017,Western Michigan,13.0,Akron,14.0
2017,Kent State,17.0,Miami (OH),14.0
2017,Buffalo,13.0,Northern Illinois,14.0
2017,Bowling Green,30.0,Ohio,48.0
2017,Central Michigan,10.0,Toledo,30.0
2017,Toledo,48.0,Akron,21.0
2017,Miami (OH),24.0,Buffalo,14.0
2017,Ball State,9.0,Central Michigan,56.0
2017,Ohio,48.0,Kent State,3.0
2017,Bowling Green,17.0,Northern Illinois,48.0
2017,Eastern Michigan,17.0,Western Michigan,20.0
2017,Northern Illinois,30.0,Eastern Michigan,27.0
2017,Ball State,17.0,Toledo,58.0
2017,Akron,21.0,Buffalo,20.0
2017,Kent State,16.0,Bowling Green,44.0
2017,Ohio,45.0,Miami (OH),28.0
2017,Western Michigan,28.0,Central Michigan,35.0
2017,Eastern Michigan,56.0,Ball State,14.0
2017,Toledo,27.0,Northern Illinois,17.0
2017,Miami (OH),24.0,Akron,14.0
2017,Buffalo,38.0,Bowling Green,28.0
2017,Central Michigan,42.0,Eastern Michigan,30.0
2017,Western Michigan,48.0,Kent State,20.0
2017,Ohio,38.0,Toledo,10.0
2017,Northern Illinois,63.0,Ball State,17.0
2017,Kent State,23.0,Central Michigan,42.0
2017,Akron,37.0,Ohio,34.0
2017,Miami (OH),24.0,Eastern Michigan,27.0
2017,Bowling Green,37.0,Toledo,66.0
2017,Northern Illinois,35.0,Western Michigan,31.0
2017,Ball State,24.0,Buffalo,40.0
2017,Eastern Michigan,34.0,Bowling Green,31.0
2017,Akron,24.0,Kent State,14.0
2017,Ball State,7.0,Miami (OH),28.0
2017,Central Michigan,31.0,Northern Illinois,24.0
2017,Buffalo,31.0,Ohio,24.0
2017,Toledo,37.0,Western Michigan,10.0
2017,Boise State,28.0,New Mexico,14.0
2017,Boise State,23.0,Virginia,42.0
2017,Air Force,24.0,San Diego State,28.0
2017,San José State,10.0,Utah State,61.0
2017,Wyoming,28.0,Hawai'i,21.0
2017,Utah State,40.0,BYU,24.0
2017,New Mexico,56.0,Air Force,38.0
2017,Hawai'i,21.0,Colorado State,51.0
2017,Fresno State,41.0,Nevada,21.0
2017,UNLV,41.0,San José State,13.0
2017,BYU,7.0,Boise State,24.0
2017,Utah State,14.0,Colorado State,27.0
2017,San José State,10.0,Fresno State,27.0
2017,Nevada,35.0,Hawai'i,21.0
2017,UNLV,10.0,San Diego State,41.0
2017,Air Force,34.0,UNLV,30.0
2017,San Diego State,14.0,Boise State,31.0
2017,Colorado State,44.0,Nevada,42.0
2017,Fresno State,38.0,New Mexico,0.0
2017,Utah State,23.0,Wyoming,28.0
2017,Hawai'i,37.0,San José State,26.0
2017,Nevada,42.0,Air Force,45.0
2017,Boise State,24.0,Wyoming,14.0
2017,New Mexico,24.0,Colorado State,27.0
2017,UNLV,28.0,Utah State,52.0
2017,San Diego State,3.0,Fresno State,27.0
2017,Colorado State,28.0,Air Force,45.0
2017,Utah State,14.0,Boise State,41.0
2017,Wyoming,42.0,New Mexico,3.0
2017,Fresno State,16.0,UNLV,26.0
2017,Hawai'i,7.0,San Diego State,28.0
2017,BYU,41.0,San José State,20.0
2017,Boise State,41.0,Nevada,14.0
2017,Wyoming,16.0,Colorado State,13.0
2017,New Mexico,10.0,Utah State,24.0
2017,Fresno State,20.0,BYU,13.0
2017,UNLV,31.0,Hawai'i,23.0
2017,San José State,7.0,San Diego State,52.0
2017,Air Force,14.0,Wyoming,28.0
2017,Colorado State,52.0,Boise State,59.0
2017,Hawai'i,21.0,Fresno State,31.0
2017,Nevada,59.0,San José State,14.0
2017,UNLV,21.0,BYU,31.0
2017,Boise State,44.0,Air Force,19.0
2017,Colorado State,42.0,San José State,14.0
2017,New Mexico,35.0,UNLV,38.0
2017,Utah State,38.0,Hawai'i,0.0
2017,Wyoming,7.0,Fresno State,13.0
2017,San Diego State,42.0,Nevada,23.0
2017,Air Force,38.0,Utah State,35.0
2017,Fresno State,28.0,Boise State,17.0
2017,San Diego State,35.0,New Mexico,10.0
2017,San José State,20.0,Wyoming,17.0
2017,Hawai'i,20.0,BYU,30.0
2017,Nevada,23.0,UNLV,16.0
2017,North Texas,30.0,Troy,50.0
2017,Oregon,28.0,Boise State,38.0
2017,Colorado State,28.0,Marshall,31.0
2017,Arkansas State,30.0,Middle Tennessee,35.0
2017,Florida Atlantic,50.0,Akron,3.0
2017,Florida International,3.0,Temple,28.0
2017,Ohio,41.0,UAB,6.0
2017,Wyoming,37.0,Central Michigan,14.0
2017,South Florida,38.0,Texas Tech,34.0
2017,Army,42.0,San Diego State,35.0
2017,Toledo,0.0,App State,34.0
2017,Houston,27.0,Fresno State,33.0
2017,Northern Illinois,14.0,Duke,36.0
2017,West Virginia,14.0,Utah,30.0
2017,UCLA,17.0,Kansas State,35.0
2017,Florida State,42.0,Southern Miss,13.0
2017,Boston College,20.0,Iowa,27.0
2017,Missouri,16.0,Texas,33.0
2017,Navy,49.0,Virginia,7.0
2017,TCU,39.0,Stanford,37.0
2017,Texas A&M,52.0,Wake Forest,55.0
2017,Northwestern,24.0,Kentucky,23.0
2017,Ohio State,24.0,USC,7.0
2017,Mississippi State,31.0,Louisville,27.0
2017,Memphis,20.0,Iowa State,21.0
2017,Penn State,35.0,Washington,28.0
2017,Miami,24.0,Wisconsin,34.0
2017,Georgia State,27.0,Western Kentucky,17.0
2017,South Carolina,26.0,Michigan,19.0
2017,Auburn,27.0,UCF,34.0
2017,Oklahoma,48.0,Georgia,54.0
2017,Clemson,6.0,Alabama,24.0
2017,LSU,17.0,Notre Dame,21.0
2017,Georgia,23.0,Alabama,26.0
2017,Oklahoma State,30.0,Virginia Tech,21.0
2017,Arizona State,31.0,NC State,52.0
2017,SMU,10.0,Louisiana Tech,51.0
2017,USC,31.0,Stanford,28.0
2017,Toledo,45.0,Akron,28.0
2017,UCF,62.0,Memphis,55.0
2017,Florida Atlantic,41.0,North Texas,17.0
2017,Auburn,7.0,Georgia,28.0
2017,Boise State,17.0,Fresno State,14.0
2017,Clemson,38.0,Miami,3.0
2017,Wisconsin,21.0,Ohio State,27.0
2017,Oklahoma,41.0,TCU,17.0
2017,Michigan State,42.0,Washington State,17.0
2017,Purdue,38.0,Arizona,35.0
2017,Utah State,20.0,New Mexico State,26.0
2017,Florida State,20.0,Miami,24.0
2017,Miami,25.0,Georgia Tech,24.0
2017,UConn,20.0,South Florida,37.0
2017,Florida International,63.0,Massachusetts,45.0
2017,UCF,40.0,Memphis,13.0
2017,Florida State,42.0,UL Monroe,10.0
2018,Alabama,51.0,Louisville,14.0
2018,Auburn,21.0,Washington,16.0
2018,Kentucky,35.0,Central Michigan,20.0
2018,Texas Tech,27.0,Ole Miss,47.0
2018,South Carolina,49.0,Coastal Carolina,15.0
2018,Tennessee,14.0,West Virginia,40.0
2018,Vanderbilt,35.0,Middle Tennessee,7.0
2018,Alabama,57.0,Arkansas State,7.0
2018,Colorado State,34.0,Arkansas,27.0
2018,Florida,16.0,Kentucky,27.0
2018,Kansas State,10.0,Mississippi State,31.0
2018,Missouri,40.0,Wyoming,13.0
2018,South Carolina,17.0,Georgia,41.0
2018,Texas A&M,26.0,Clemson,28.0
2018,Vanderbilt,41.0,Nevada,10.0
2018,Arkansas,17.0,North Texas,44.0
2018,Auburn,21.0,LSU,22.0
2018,Florida,48.0,Colorado State,10.0
2018,Georgia,49.0,Middle Tennessee,7.0
2018,Ole Miss,7.0,Alabama,62.0
2018,Mississippi State,56.0,Louisiana,10.0
2018,Purdue,37.0,Missouri,40.0
2018,Tennessee,24.0,UTEP,0.0
2018,Texas A&M,48.0,UL Monroe,10.0
2018,Notre Dame,22.0,Vanderbilt,17.0
2018,Alabama,45.0,Texas A&M,23.0
2018,Auburn,34.0,Arkansas,3.0
2018,Kentucky,28.0,Mississippi State,7.0
2018,LSU,38.0,Louisiana Tech,21.0
2018,Ole Miss,38.0,Kent State,17.0
2018,Missouri,29.0,Georgia,43.0
2018,Tennessee,21.0,Florida,47.0
2018,Vanderbilt,14.0,South Carolina,37.0
2018,Alabama,56.0,Louisiana,14.0
2018,Texas A&M,24.0,Arkansas,17.0
2018,Auburn,24.0,Southern Miss,13.0
2018,Georgia,38.0,Tennessee,12.0
2018,Kentucky,24.0,South Carolina,10.0
2018,LSU,45.0,Ole Miss,16.0
2018,Mississippi State,6.0,Florida,13.0
2018,Arkansas,31.0,Alabama,65.0
2018,Florida,27.0,LSU,19.0
2018,Georgia,41.0,Vanderbilt,13.0
2018,Ole Miss,70.0,UL Monroe,21.0
2018,Mississippi State,23.0,Auburn,9.0
2018,South Carolina,37.0,Missouri,35.0
2018,Texas A&M,20.0,Kentucky,14.0
2018,Alabama,39.0,Missouri,10.0
2018,Arkansas,33.0,Ole Miss,37.0
2018,Auburn,24.0,Tennessee,30.0
2018,LSU,36.0,Georgia,16.0
2018,South Carolina,23.0,Texas A&M,26.0
2018,Vanderbilt,27.0,Florida,37.0
2018,Arkansas,23.0,Tulsa,0.0
2018,Kentucky,14.0,Vanderbilt,7.0
2018,LSU,19.0,Mississippi State,3.0
2018,Ole Miss,16.0,Auburn,31.0
2018,Missouri,65.0,Memphis,33.0
2018,Tennessee,21.0,Alabama,58.0
2018,Arkansas,31.0,Vanderbilt,45.0
2018,Georgia,36.0,Florida,17.0
2018,Mississippi State,28.0,Texas A&M,13.0
2018,Missouri,14.0,Kentucky,15.0
2018,South Carolina,27.0,Tennessee,24.0
2018,Auburn,28.0,Texas A&M,24.0
2018,Florida,17.0,Missouri,38.0
2018,Kentucky,17.0,Georgia,34.0
2018,LSU,0.0,Alabama,29.0
2018,Ole Miss,44.0,South Carolina,48.0
2018,Mississippi State,45.0,Louisiana Tech,3.0
2018,Tennessee,14.0,Charlotte,3.0
2018,Alabama,24.0,Mississippi State,0.0
2018,Arkansas,17.0,LSU,24.0
2018,Florida,35.0,South Carolina,31.0
2018,Georgia,27.0,Auburn,10.0
2018,Missouri,33.0,Vanderbilt,28.0
2018,Tennessee,24.0,Kentucky,7.0
2018,Texas A&M,38.0,Ole Miss,24.0
2018,Auburn,53.0,Liberty,0.0
2018,Georgia,66.0,Massachusetts,27.0
2018,Kentucky,34.0,Middle Tennessee,23.0
2018,LSU,42.0,Rice,10.0
2018,Mississippi State,52.0,Arkansas,6.0
2018,Tennessee,17.0,Missouri,50.0
2018,Texas A&M,41.0,UAB,20.0
2018,Vanderbilt,36.0,Ole Miss,29.0
2018,Ole Miss,3.0,Mississippi State,35.0
2018,Alabama,52.0,Auburn,21.0
2018,Florida State,14.0,Florida,41.0
2018,Georgia,45.0,Georgia Tech,21.0
2018,Louisville,10.0,Kentucky,56.0
2018,Missouri,38.0,Arkansas,0.0
2018,Clemson,56.0,South Carolina,35.0
2018,Texas A&M,74.0,LSU,72.0
2018,Vanderbilt,38.0,Tennessee,13.0
2018,Arizona,23.0,BYU,28.0
2018,Arizona State,49.0,UTSA,7.0
2018,USC,43.0,UNLV,21.0
2018,UCLA,17.0,Cincinnati,26.0
2018,Colorado State,13.0,Colorado,45.0
2018,Oregon,58.0,Bowling Green,24.0
2018,Ohio State,77.0,Oregon State,31.0
2018,Wyoming,19.0,Washington State,41.0
2018,California,24.0,North Carolina,17.0
2018,Houston,45.0,Arizona,18.0
2018,Arizona State,16.0,Michigan State,13.0
2018,Oklahoma,49.0,UCLA,21.0
2018,Nebraska,28.0,Colorado,33.0
2018,Northern Illinois,6.0,Utah,17.0
2018,Washington State,31.0,San José State,0.0
2018,BYU,18.0,California,21.0
2018,Stanford,17.0,USC,3.0
2018,San Diego State,28.0,Arizona State,21.0
2018,Texas,37.0,USC,14.0
2018,UCLA,14.0,Fresno State,38.0
2018,Utah,7.0,Washington,21.0
2018,Oregon,35.0,San José State,22.0
2018,Nevada,37.0,Oregon State,35.0
2018,USC,39.0,Washington State,36.0
2018,Oregon,31.0,Stanford,38.0
2018,Oregon State,14.0,Arizona,35.0
2018,Washington,27.0,Arizona State,20.0
2018,Colorado,38.0,UCLA,16.0
2018,Arizona,20.0,USC,24.0
2018,Arizona State,52.0,Oregon State,24.0
2018,Washington,35.0,BYU,7.0
2018,Washington State,28.0,Utah,24.0
2018,California,24.0,Oregon,42.0
2018,Notre Dame,38.0,Stanford,17.0
2018,Arizona,24.0,California,17.0
2018,UCLA,24.0,Washington,31.0
2018,Colorado,28.0,Arizona State,21.0
2018,Oregon State,37.0,Washington State,56.0
2018,Stanford,21.0,Utah,40.0
2018,Utah,42.0,Arizona,10.0
2018,USC,31.0,Colorado,20.0
2018,Oregon,30.0,Washington,27.0
2018,California,7.0,UCLA,30.0
2018,Arizona State,13.0,Stanford,20.0
2018,UCLA,31.0,Arizona,30.0
2018,Utah,41.0,USC,28.0
2018,Oregon State,7.0,California,49.0
2018,Washington,27.0,Colorado,13.0
2018,Washington State,34.0,Oregon,20.0
2018,UCLA,10.0,Utah,41.0
2018,Arizona,44.0,Oregon,15.0
2018,USC,35.0,Arizona State,38.0
2018,Colorado,34.0,Oregon State,41.0
2018,California,12.0,Washington,10.0
2018,Stanford,38.0,Washington State,41.0
2018,Arizona,42.0,Colorado,34.0
2018,Arizona State,38.0,Utah,20.0
2018,Oregon,42.0,UCLA,21.0
2018,Oregon State,21.0,USC,38.0
2018,Washington,27.0,Stanford,23.0
2018,Washington State,19.0,California,13.0
2018,Arizona State,31.0,UCLA,28.0
2018,USC,14.0,California,15.0
2018,Colorado,7.0,Washington State,31.0
2018,Utah,32.0,Oregon,25.0
2018,Stanford,48.0,Oregon State,17.0
2018,UCLA,34.0,USC,27.0
2018,Colorado,7.0,Utah,30.0
2018,Oregon,31.0,Arizona State,29.0
2018,Washington,42.0,Oregon State,23.0
2018,Washington State,69.0,Arizona,28.0
2018,Oregon State,15.0,Oregon,55.0
2018,Washington State,15.0,Washington,28.0
2018,Arizona,40.0,Arizona State,41.0
2018,USC,17.0,Notre Dame,24.0
2018,UCLA,42.0,Stanford,49.0
2018,Utah,35.0,BYU,27.0
2018,California,33.0,Colorado,21.0
2018,Illinois,31.0,Kent State,24.0
2018,Illinois,19.0,South Florida,25.0
2018,Illinois,24.0,Penn State,63.0
2018,Rutgers,17.0,Illinois,38.0
2018,Illinois,7.0,Purdue,46.0
2018,Wisconsin,49.0,Illinois,20.0
2018,Maryland,63.0,Illinois,33.0
2018,Illinois,55.0,Minnesota,31.0
2018,Nebraska,54.0,Illinois,35.0
2018,Illinois,0.0,Iowa,63.0
2018,Northwestern,24.0,Illinois,16.0
2018,Rutgers,35.0,Texas State,7.0
2018,Ohio State,52.0,Rutgers,3.0
2018,Kansas,55.0,Rutgers,14.0
2018,Rutgers,13.0,Buffalo,42.0
2018,Rutgers,17.0,Indiana,24.0
2018,Maryland,34.0,Rutgers,7.0
2018,Rutgers,15.0,Northwestern,18.0
2018,Wisconsin,31.0,Rutgers,17.0
2018,Rutgers,7.0,Michigan,42.0
2018,Rutgers,7.0,Penn State,20.0
2018,Michigan State,14.0,Rutgers,10.0
2018,Florida International,28.0,Indiana,38.0
2018,Indiana,20.0,Virginia,16.0
2018,Indiana,38.0,Ball State,10.0
2018,Indiana,21.0,Michigan State,35.0
2018,Ohio State,49.0,Indiana,26.0
2018,Indiana,16.0,Iowa,42.0
2018,Indiana,28.0,Penn State,33.0
2018,Minnesota,38.0,Indiana,31.0
2018,Indiana,34.0,Maryland,32.0
2018,Michigan,31.0,Indiana,20.0
2018,Indiana,21.0,Purdue,28.0
2018,Iowa,33.0,Northern Illinois,7.0
2018,Iowa,13.0,Iowa State,3.0
2018,Iowa,17.0,Wisconsin,28.0
2018,Minnesota,31.0,Iowa,48.0
2018,Iowa,23.0,Maryland,0.0
2018,Penn State,30.0,Iowa,24.0
2018,Purdue,38.0,Iowa,36.0
2018,Iowa,10.0,Northwestern,14.0
2018,Iowa,31.0,Nebraska,28.0
2018,Maryland,34.0,Texas,29.0
2018,Bowling Green,14.0,Maryland,45.0
2018,Maryland,14.0,Temple,35.0
2018,Maryland,42.0,Minnesota,13.0
2018,Michigan,42.0,Maryland,21.0
2018,Maryland,3.0,Michigan State,24.0
2018,Maryland,51.0,Ohio State,52.0
2018,Penn State,38.0,Maryland,3.0
2018,Michigan State,38.0,Utah State,31.0
2018,Michigan State,31.0,Central Michigan,20.0
2018,Michigan State,19.0,Northwestern,29.0
2018,Penn State,17.0,Michigan State,21.0
2018,Michigan State,7.0,Michigan,21.0
2018,Michigan State,23.0,Purdue,13.0
2018,Michigan State,6.0,Ohio State,26.0
2018,Nebraska,9.0,Michigan State,6.0
2018,Notre Dame,24.0,Michigan,17.0
2018,Michigan,49.0,Western Michigan,3.0
2018,Michigan,45.0,SMU,20.0
2018,Michigan,56.0,Nebraska,10.0
2018,Northwestern,17.0,Michigan,20.0
2018,Michigan,38.0,Wisconsin,13.0
2018,Michigan,42.0,Penn State,7.0
2018,Ohio State,62.0,Michigan,39.0
2018,UTSA,20.0,Baylor,37.0
2018,Baylor,27.0,Duke,40.0
2018,Baylor,26.0,Kansas,7.0
2018,Oklahoma,66.0,Baylor,33.0
2018,Baylor,37.0,Kansas State,34.0
2018,Texas,23.0,Baylor,17.0
2018,West Virginia,58.0,Baylor,14.0
2018,Baylor,35.0,Oklahoma State,31.0
2018,Iowa State,28.0,Baylor,14.0
2018,Baylor,9.0,TCU,16.0
2018,Texas Tech,24.0,Baylor,35.0
2018,Iowa State,27.0,Oklahoma,37.0
2018,Iowa State,26.0,Akron,13.0
2018,TCU,17.0,Iowa State,14.0
2018,Oklahoma State,42.0,Iowa State,48.0
2018,Iowa State,30.0,West Virginia,14.0
2018,Iowa State,40.0,Texas Tech,31.0
2018,Kansas,3.0,Iowa State,27.0
2018,Texas,24.0,Iowa State,10.0
2018,Iowa State,42.0,Kansas State,38.0
2018,Central Michigan,7.0,Kansas,31.0
2018,Kansas,28.0,Oklahoma State,48.0
2018,West Virginia,38.0,Kansas,22.0
